lsoa,value,percent,rank,mode_code
E01014479,1,0.071,31271,2
E01014479,5,0.353,31271,3
E01014479,21,1.482,31271,4
E01014479,0,0,31271,5
E01014479,2,0.141,31271,6
E01014479,155,10.939,31271,7
E01014479,10,0.706,31271,8
E01014479,21,1.482,31271,9
E01014479,132,9.315,31271,10
E01014479,8,0.565,31271,11
E01014479,743,52.435,31271,12
E01014477,337,22.832,32001,1
E01014477,0,0,32001,2
E01014477,5,0.339,32001,3
E01014477,12,0.813,32001,4
E01014477,2,0.136,32001,5
E01014477,2,0.136,32001,6
E01014477,228,15.447,32001,7
E01014477,11,0.745,32001,8
E01014477,13,0.881,32001,9
E01014477,65,4.404,32001,10
E01014477,2,0.136,32001,11
E01014477,799,54.133,32001,12
E01014478,164,13.747,12295,1
E01014478,0,0,12295,2
E01014478,3,0.251,12295,3
E01014478,38,3.185,12295,4
E01014478,0,0,12295,5
E01014478,4,0.335,12295,6
E01014478,182,15.256,12295,7
E01014478,13,1.09,12295,8
E01014478,19,1.593,12295,9
E01014478,103,8.634,12295,10
E01014478,4,0.335,12295,11
E01014478,663,55.574,12295,12
E01014477,337,22.832,32001,1
E01014477,0,0,32001,2
E01014477,5,0.339,32001,3
E01014477,12,0.813,32001,4
E01014477,2,0.136,32001,5
E01014477,2,0.136,32001,6
E01014477,228,15.447,32001,7
E01014477,11,0.745,32001,8
E01014477,13,0.881,32001,9
E01014477,65,4.404,32001,10
E01014477,2,0.136,32001,11
E01014477,799,54.133,32001,12
E01014477,337,22.832,32001,1
E01014477,0,0,32001,2
E01014477,5,0.339,32001,3
E01014477,12,0.813,32001,4
E01014477,2,0.136,32001,5
E01014477,2,0.136,32001,6
E01014477,228,15.447,32001,7
E01014477,11,0.745,32001,8
E01014477,13,0.881,32001,9
E01014477,65,4.404,32001,10
E01014477,2,0.136,32001,11
E01014477,799,54.133,32001,12
E01014477,337,22.832,32001,1
E01014477,0,0,32001,2
E01014477,5,0.339,32001,3
E01014477,12,0.813,32001,4
E01014477,2,0.136,32001,5
E01014477,2,0.136,32001,6
E01014477,228,15.447,32001,7
E01014477,11,0.745,32001,8
E01014477,13,0.881,32001,9
E01014477,65,4.404,32001,10
E01014477,2,0.136,32001,11
E01014477,799,54.133,32001,12
E01014478,164,13.747,12295,1
E01014478,0,0,12295,2
E01014478,3,0.251,12295,3
E01014478,38,3.185,12295,4
E01014478,0,0,12295,5
E01014478,4,0.335,12295,6
E01014478,182,15.256,12295,7
E01014478,13,1.09,12295,8
E01014478,19,1.593,12295,9
E01014478,103,8.634,12295,10
E01014478,4,0.335,12295,11
E01014478,663,55.574,12295,12
E01014482,312,23.835,31537,1
E01014482,1,0.076,31537,2
E01014482,11,0.84,31537,3
E01014482,12,0.917,31537,4
E01014482,0,0,31537,5
E01014482,0,0,31537,6
E01014482,103,7.869,31537,7
E01014482,9,0.688,31537,8
E01014482,13,0.993,31537,9
E01014482,74,5.653,31537,10
E01014482,5,0.382,31537,11
E01014482,769,58.747,31537,12
E01014484,310,16.376,26970,1
E01014484,1,0.053,26970,2
E01014484,10,0.528,26970,3
E01014484,26,1.373,26970,4
E01014484,4,0.211,26970,5
E01014484,5,0.264,26970,6
E01014484,130,6.867,26970,7
E01014484,14,0.74,26970,8
E01014484,19,1.004,26970,9
E01014484,161,8.505,26970,10
E01014484,5,0.264,26970,11
E01014484,1208,63.814,26970,12
E01014484,310,16.376,26970,1
E01014484,1,0.053,26970,2
E01014484,10,0.528,26970,3
E01014484,26,1.373,26970,4
E01014484,4,0.211,26970,5
E01014484,5,0.264,26970,6
E01014484,130,6.867,26970,7
E01014484,14,0.74,26970,8
E01014484,19,1.004,26970,9
E01014484,161,8.505,26970,10
E01014484,5,0.264,26970,11
E01014484,1208,63.814,26970,12
E01014481,337,24.245,28870,1
E01014481,1,0.072,28870,2
E01014481,13,0.935,28870,3
E01014481,25,1.799,28870,4
E01014481,1,0.072,28870,5
E01014481,0,0,28870,6
E01014481,110,7.914,28870,7
E01014481,15,1.079,28870,8
E01014481,16,1.151,28870,9
E01014481,125,8.993,28870,10
E01014481,7,0.504,28870,11
E01014481,740,53.237,28870,12
E01014483,349,23.758,26007,1
E01014483,2,0.136,26007,2
E01014483,15,1.021,26007,3
E01014483,18,1.225,26007,4
E01014483,1,0.068,26007,5
E01014483,3,0.204,26007,6
E01014483,82,5.582,26007,7
E01014483,7,0.477,26007,8
E01014483,13,0.885,26007,9
E01014483,105,7.148,26007,10
E01014483,3,0.204,26007,11
E01014483,871,59.292,26007,12
E01014484,310,16.376,26970,1
E01014484,1,0.053,26970,2
E01014484,10,0.528,26970,3
E01014484,26,1.373,26970,4
E01014484,4,0.211,26970,5
E01014484,5,0.264,26970,6
E01014484,130,6.867,26970,7
E01014484,14,0.74,26970,8
E01014484,19,1.004,26970,9
E01014484,161,8.505,26970,10
E01014484,5,0.264,26970,11
E01014484,1208,63.814,26970,12
E01014483,349,23.758,26007,1
E01014483,2,0.136,26007,2
E01014483,15,1.021,26007,3
E01014483,18,1.225,26007,4
E01014483,1,0.068,26007,5
E01014483,3,0.204,26007,6
E01014483,82,5.582,26007,7
E01014483,7,0.477,26007,8
E01014483,13,0.885,26007,9
E01014483,105,7.148,26007,10
E01014483,3,0.204,26007,11
E01014483,871,59.292,26007,12
E01014484,310,16.376,26970,1
E01014484,1,0.053,26970,2
E01014484,10,0.528,26970,3
E01014484,26,1.373,26970,4
E01014484,4,0.211,26970,5
E01014484,5,0.264,26970,6
E01014484,130,6.867,26970,7
E01014484,14,0.74,26970,8
E01014484,19,1.004,26970,9
E01014484,161,8.505,26970,10
E01014484,5,0.264,26970,11
E01014484,1208,63.814,26970,12
E01014484,310,16.376,26970,1
E01014484,1,0.053,26970,2
E01014484,10,0.528,26970,3
E01014484,26,1.373,26970,4
E01014484,4,0.211,26970,5
E01014484,5,0.264,26970,6
E01014484,130,6.867,26970,7
E01014484,14,0.74,26970,8
E01014484,19,1.004,26970,9
E01014484,161,8.505,26970,10
E01014484,5,0.264,26970,11
E01014484,1208,63.814,26970,12
E01014481,337,24.245,28870,1
E01014481,1,0.072,28870,2
E01014481,13,0.935,28870,3
E01014481,25,1.799,28870,4
E01014481,1,0.072,28870,5
E01014481,0,0,28870,6
E01014481,110,7.914,28870,7
E01014481,15,1.079,28870,8
E01014481,16,1.151,28870,9
E01014481,125,8.993,28870,10
E01014481,7,0.504,28870,11
E01014481,740,53.237,28870,12
E01014482,312,23.835,31537,1
E01014482,1,0.076,31537,2
E01014482,11,0.84,31537,3
E01014482,12,0.917,31537,4
E01014482,0,0,31537,5
E01014482,0,0,31537,6
E01014482,103,7.869,31537,7
E01014482,9,0.688,31537,8
E01014482,13,0.993,31537,9
E01014482,74,5.653,31537,10
E01014482,5,0.382,31537,11
E01014482,769,58.747,31537,12
E01014483,349,23.758,26007,1
E01014483,2,0.136,26007,2
E01014483,15,1.021,26007,3
E01014483,18,1.225,26007,4
E01014483,1,0.068,26007,5
E01014483,3,0.204,26007,6
E01014483,82,5.582,26007,7
E01014483,7,0.477,26007,8
E01014483,13,0.885,26007,9
E01014483,105,7.148,26007,10
E01014483,3,0.204,26007,11
E01014483,871,59.292,26007,12
E01014481,337,24.245,28870,1
E01014481,1,0.072,28870,2
E01014481,13,0.935,28870,3
E01014481,25,1.799,28870,4
E01014481,1,0.072,28870,5
E01014481,0,0,28870,6
E01014481,110,7.914,28870,7
E01014481,15,1.079,28870,8
E01014481,16,1.151,28870,9
E01014481,125,8.993,28870,10
E01014481,7,0.504,28870,11
E01014481,740,53.237,28870,12
E01014481,337,24.245,28870,1
E01014481,1,0.072,28870,2
E01014481,13,0.935,28870,3
E01014481,25,1.799,28870,4
E01014481,1,0.072,28870,5
E01014481,0,0,28870,6
E01014481,110,7.914,28870,7
E01014481,15,1.079,28870,8
E01014481,16,1.151,28870,9
E01014481,125,8.993,28870,10
E01014481,7,0.504,28870,11
E01014481,740,53.237,28870,12
E01014483,349,23.758,26007,1
E01014483,2,0.136,26007,2
E01014483,15,1.021,26007,3
E01014483,18,1.225,26007,4
E01014483,1,0.068,26007,5
E01014483,3,0.204,26007,6
E01014483,82,5.582,26007,7
E01014483,7,0.477,26007,8
E01014483,13,0.885,26007,9
E01014483,105,7.148,26007,10
E01014483,3,0.204,26007,11
E01014483,871,59.292,26007,12
E01014483,349,23.758,26007,1
E01014483,2,0.136,26007,2
E01014483,15,1.021,26007,3
E01014483,18,1.225,26007,4
E01014483,1,0.068,26007,5
E01014483,3,0.204,26007,6
E01014483,82,5.582,26007,7
E01014483,7,0.477,26007,8
E01014483,13,0.885,26007,9
E01014483,105,7.148,26007,10
E01014483,3,0.204,26007,11
E01014483,871,59.292,26007,12
E01014482,312,23.835,31537,1
E01014482,1,0.076,31537,2
E01014482,11,0.84,31537,3
E01014482,12,0.917,31537,4
E01014482,0,0,31537,5
E01014482,0,0,31537,6
E01014482,103,7.869,31537,7
E01014482,9,0.688,31537,8
E01014482,13,0.993,31537,9
E01014482,74,5.653,31537,10
E01014482,5,0.382,31537,11
E01014482,769,58.747,31537,12
E01014482,312,23.835,31537,1
E01014482,1,0.076,31537,2
E01014482,11,0.84,31537,3
E01014482,12,0.917,31537,4
E01014482,0,0,31537,5
E01014482,0,0,31537,6
E01014482,103,7.869,31537,7
E01014482,9,0.688,31537,8
E01014482,13,0.993,31537,9
E01014482,74,5.653,31537,10
E01014482,5,0.382,31537,11
E01014482,769,58.747,31537,12
E01014434,304,15.63,30206,1
E01014434,0,0,30206,2
E01014434,8,0.411,30206,3
E01014434,47,2.416,30206,4
E01014434,5,0.257,30206,5
E01014434,6,0.308,30206,6
E01014434,403,20.72,30206,7
E01014434,38,1.954,30206,8
E01014434,11,0.566,30206,9
E01014434,79,4.062,30206,10
E01014434,10,0.514,30206,11
E01014434,1034,53.162,30206,12
E01014434,304,15.63,30206,1
E01014434,0,0,30206,2
E01014434,8,0.411,30206,3
E01014434,47,2.416,30206,4
E01014434,5,0.257,30206,5
E01014434,6,0.308,30206,6
E01014434,403,20.72,30206,7
E01014434,38,1.954,30206,8
E01014434,11,0.566,30206,9
E01014434,79,4.062,30206,10
E01014434,10,0.514,30206,11
E01014434,1034,53.162,30206,12
E01014380,450,10.679,32636,1
E01014380,0,0,32636,2
E01014380,6,0.142,32636,3
E01014380,27,0.641,32636,4
E01014380,3,0.071,32636,5
E01014380,3,0.071,32636,6
E01014380,175,4.153,32636,7
E01014380,19,0.451,32636,8
E01014380,22,0.522,32636,9
E01014380,75,1.78,32636,10
E01014380,5,0.119,32636,11
E01014380,3429,81.372,32636,12
E01014434,304,15.63,30206,1
E01014434,0,0,30206,2
E01014434,8,0.411,30206,3
E01014434,47,2.416,30206,4
E01014434,5,0.257,30206,5
E01014434,6,0.308,30206,6
E01014434,403,20.72,30206,7
E01014434,38,1.954,30206,8
E01014434,11,0.566,30206,9
E01014434,79,4.062,30206,10
E01014434,10,0.514,30206,11
E01014434,1034,53.162,30206,12
E01014380,450,10.679,32636,1
E01014380,0,0,32636,2
E01014380,6,0.142,32636,3
E01014380,27,0.641,32636,4
E01014380,3,0.071,32636,5
E01014380,3,0.071,32636,6
E01014380,175,4.153,32636,7
E01014380,19,0.451,32636,8
E01014380,22,0.522,32636,9
E01014380,75,1.78,32636,10
E01014380,5,0.119,32636,11
E01014380,3429,81.372,32636,12
E01014375,340,26.295,22770,1
E01014375,0,0,22770,2
E01014375,7,0.541,22770,3
E01014375,5,0.387,22770,4
E01014375,1,0.077,22770,5
E01014375,5,0.387,22770,6
E01014375,210,16.241,22770,7
E01014375,10,0.773,22770,8
E01014375,11,0.851,22770,9
E01014375,27,2.088,22770,10
E01014375,2,0.155,22770,11
E01014375,675,52.204,22770,12
E01014422,223,13.011,31159,1
E01014422,0,0,31159,2
E01014422,2,0.117,31159,3
E01014422,8,0.467,31159,4
E01014422,2,0.117,31159,5
E01014422,7,0.408,31159,6
E01014422,487,28.413,31159,7
E01014422,34,1.984,31159,8
E01014422,7,0.408,31159,9
E01014422,44,2.567,31159,10
E01014422,9,0.525,31159,11
E01014422,891,51.984,31159,12
E01014422,223,13.011,31159,1
E01014422,0,0,31159,2
E01014422,2,0.117,31159,3
E01014422,8,0.467,31159,4
E01014422,2,0.117,31159,5
E01014422,7,0.408,31159,6
E01014422,487,28.413,31159,7
E01014422,34,1.984,31159,8
E01014422,7,0.408,31159,9
E01014422,44,2.567,31159,10
E01014422,9,0.525,31159,11
E01014422,891,51.984,31159,12
E01014413,583,23.48,31003,1
E01014413,2,0.081,31003,2
E01014413,7,0.282,31003,3
E01014413,16,0.644,31003,4
E01014413,2,0.081,31003,5
E01014413,0,0,31003,6
E01014413,246,9.907,31003,7
E01014413,15,0.604,31003,8
E01014413,24,0.967,31003,9
E01014413,80,3.222,31003,10
E01014413,9,0.362,31003,11
E01014413,1499,60.371,31003,12
E01014399,455,18.451,18853,1
E01014399,0,0,18853,2
E01014399,20,0.811,18853,3
E01014399,28,1.135,18853,4
E01014399,3,0.122,18853,5
E01014399,8,0.324,18853,6
E01014399,488,19.789,18853,7
E01014399,31,1.257,18853,8
E01014399,12,0.487,18853,9
E01014399,79,3.204,18853,10
E01014399,11,0.446,18853,11
E01014399,1331,53.974,18853,12
E01014470,165,9.638,27412,1
E01014470,0,0,27412,2
E01014470,1,0.058,27412,3
E01014470,23,1.343,27412,4
E01014470,4,0.234,27412,5
E01014470,6,0.35,27412,6
E01014470,611,35.689,27412,7
E01014470,48,2.804,27412,8
E01014470,16,0.935,27412,9
E01014470,79,4.614,27412,10
E01014470,13,0.759,27412,11
E01014470,746,43.575,27412,12
E01014387,357,21.301,28318,1
E01014387,0,0,28318,2
E01014387,5,0.298,28318,3
E01014387,37,2.208,28318,4
E01014387,6,0.358,28318,5
E01014387,5,0.298,28318,6
E01014387,246,14.678,28318,7
E01014387,19,1.134,28318,8
E01014387,13,0.776,28318,9
E01014387,68,4.057,28318,10
E01014387,8,0.477,28318,11
E01014387,912,54.415,28318,12
E01014400,580,22.095,25118,1
E01014400,0,0,25118,2
E01014400,19,0.724,25118,3
E01014400,51,1.943,25118,4
E01014400,0,0,25118,5
E01014400,13,0.495,25118,6
E01014400,476,18.133,25118,7
E01014400,22,0.838,25118,8
E01014400,14,0.533,25118,9
E01014400,129,4.914,25118,10
E01014400,10,0.381,25118,11
E01014400,1311,49.943,25118,12
E01014440,355,13.749,28479,1
E01014440,0,0,28479,2
E01014440,2,0.077,28479,3
E01014440,46,1.782,28479,4
E01014440,0,0,28479,5
E01014440,8,0.31,28479,6
E01014440,860,33.308,28479,7
E01014440,48,1.859,28479,8
E01014440,9,0.349,28479,9
E01014440,47,1.82,28479,10
E01014440,9,0.349,28479,11
E01014440,1198,46.398,28479,12
E01014389,393,20.154,29674,1
E01014389,1,0.051,29674,2
E01014389,7,0.359,29674,3
E01014389,37,1.897,29674,4
E01014389,0,0,29674,5
E01014389,4,0.205,29674,6
E01014389,256,13.128,29674,7
E01014389,19,0.974,29674,8
E01014389,25,1.282,29674,9
E01014389,100,5.128,29674,10
E01014389,8,0.41,29674,11
E01014389,1100,56.41,29674,12
E01014447,343,17.219,16539,1
E01014447,0,0,16539,2
E01014447,4,0.201,16539,3
E01014447,24,1.205,16539,4
E01014447,5,0.251,16539,5
E01014447,10,0.502,16539,6
E01014447,533,26.757,16539,7
E01014447,29,1.456,16539,8
E01014447,14,0.703,16539,9
E01014447,51,2.56,16539,10
E01014447,11,0.552,16539,11
E01014447,968,48.594,16539,12
E01014389,393,20.154,29674,1
E01014389,1,0.051,29674,2
E01014389,7,0.359,29674,3
E01014389,37,1.897,29674,4
E01014389,0,0,29674,5
E01014389,4,0.205,29674,6
E01014389,256,13.128,29674,7
E01014389,19,0.974,29674,8
E01014389,25,1.282,29674,9
E01014389,100,5.128,29674,10
E01014389,8,0.41,29674,11
E01014389,1100,56.41,29674,12
E01014447,343,17.219,16539,1
E01014447,0,0,16539,2
E01014447,4,0.201,16539,3
E01014447,24,1.205,16539,4
E01014447,5,0.251,16539,5
E01014447,10,0.502,16539,6
E01014447,533,26.757,16539,7
E01014447,29,1.456,16539,8
E01014447,14,0.703,16539,9
E01014447,51,2.56,16539,10
E01014447,11,0.552,16539,11
E01014447,968,48.594,16539,12
E01014424,280,12.844,30929,1
E01014424,0,0,30929,2
E01014424,0,0,30929,3
E01014424,22,1.009,30929,4
E01014424,0,0,30929,5
E01014424,5,0.229,30929,6
E01014424,608,27.89,30929,7
E01014424,41,1.881,30929,8
E01014424,17,0.78,30929,9
E01014424,68,3.119,30929,10
E01014424,5,0.229,30929,11
E01014424,1134,52.018,30929,12
E01014399,455,18.451,18853,1
E01014399,0,0,18853,2
E01014399,20,0.811,18853,3
E01014399,28,1.135,18853,4
E01014399,3,0.122,18853,5
E01014399,8,0.324,18853,6
E01014399,488,19.789,18853,7
E01014399,31,1.257,18853,8
E01014399,12,0.487,18853,9
E01014399,79,3.204,18853,10
E01014399,11,0.446,18853,11
E01014399,1331,53.974,18853,12
E01014413,583,23.48,31003,1
E01014413,2,0.081,31003,2
E01014413,7,0.282,31003,3
E01014413,16,0.644,31003,4
E01014413,2,0.081,31003,5
E01014413,0,0,31003,6
E01014413,246,9.907,31003,7
E01014413,15,0.604,31003,8
E01014413,24,0.967,31003,9
E01014413,80,3.222,31003,10
E01014413,9,0.362,31003,11
E01014413,1499,60.371,31003,12
E01014441,290,13.842,26434,1
E01014441,0,0,26434,2
E01014441,4,0.191,26434,3
E01014441,16,0.764,26434,4
E01014441,0,0,26434,5
E01014441,6,0.286,26434,6
E01014441,595,28.401,26434,7
E01014441,29,1.384,26434,8
E01014441,9,0.43,26434,9
E01014441,42,2.005,26434,10
E01014441,12,0.573,26434,11
E01014441,1092,52.124,26434,12
E01014400,580,22.095,25118,1
E01014400,0,0,25118,2
E01014400,19,0.724,25118,3
E01014400,51,1.943,25118,4
E01014400,0,0,25118,5
E01014400,13,0.495,25118,6
E01014400,476,18.133,25118,7
E01014400,22,0.838,25118,8
E01014400,14,0.533,25118,9
E01014400,129,4.914,25118,10
E01014400,10,0.381,25118,11
E01014400,1311,49.943,25118,12
E01014399,455,18.451,18853,1
E01014399,0,0,18853,2
E01014399,20,0.811,18853,3
E01014399,28,1.135,18853,4
E01014399,3,0.122,18853,5
E01014399,8,0.324,18853,6
E01014399,488,19.789,18853,7
E01014399,31,1.257,18853,8
E01014399,12,0.487,18853,9
E01014399,79,3.204,18853,10
E01014399,11,0.446,18853,11
E01014399,1331,53.974,18853,12
E01014441,290,13.842,26434,1
E01014441,0,0,26434,2
E01014441,4,0.191,26434,3
E01014441,16,0.764,26434,4
E01014441,0,0,26434,5
E01014441,6,0.286,26434,6
E01014441,595,28.401,26434,7
E01014441,29,1.384,26434,8
E01014441,9,0.43,26434,9
E01014441,42,2.005,26434,10
E01014441,12,0.573,26434,11
E01014441,1092,52.124,26434,12
E01014451,217,12.45,15177,1
E01014451,0,0,15177,2
E01014451,0,0,15177,3
E01014451,37,2.123,15177,4
E01014451,2,0.115,15177,5
E01014451,5,0.287,15177,6
E01014451,545,31.268,15177,7
E01014451,32,1.836,15177,8
E01014451,15,0.861,15177,9
E01014451,42,2.41,15177,10
E01014451,3,0.172,15177,11
E01014451,845,48.48,15177,12
E01014387,357,21.301,28318,1
E01014387,0,0,28318,2
E01014387,5,0.298,28318,3
E01014387,37,2.208,28318,4
E01014387,6,0.358,28318,5
E01014387,5,0.298,28318,6
E01014387,246,14.678,28318,7
E01014387,19,1.134,28318,8
E01014387,13,0.776,28318,9
E01014387,68,4.057,28318,10
E01014387,8,0.477,28318,11
E01014387,912,54.415,28318,12
E01014399,455,18.451,18853,1
E01014399,0,0,18853,2
E01014399,20,0.811,18853,3
E01014399,28,1.135,18853,4
E01014399,3,0.122,18853,5
E01014399,8,0.324,18853,6
E01014399,488,19.789,18853,7
E01014399,31,1.257,18853,8
E01014399,12,0.487,18853,9
E01014399,79,3.204,18853,10
E01014399,11,0.446,18853,11
E01014399,1331,53.974,18853,12
E01014472,218,11.62,22355,1
E01014472,0,0,22355,2
E01014472,1,0.053,22355,3
E01014472,10,0.533,22355,4
E01014472,0,0,22355,5
E01014472,5,0.267,22355,6
E01014472,540,28.785,22355,7
E01014472,37,1.972,22355,8
E01014472,12,0.64,22355,9
E01014472,101,5.384,22355,10
E01014472,4,0.213,22355,11
E01014472,948,50.533,22355,12
E01014441,290,13.842,26434,1
E01014441,0,0,26434,2
E01014441,4,0.191,26434,3
E01014441,16,0.764,26434,4
E01014441,0,0,26434,5
E01014441,6,0.286,26434,6
E01014441,595,28.401,26434,7
E01014441,29,1.384,26434,8
E01014441,9,0.43,26434,9
E01014441,42,2.005,26434,10
E01014441,12,0.573,26434,11
E01014441,1092,52.124,26434,12
E01014413,583,23.48,31003,1
E01014413,2,0.081,31003,2
E01014413,7,0.282,31003,3
E01014413,16,0.644,31003,4
E01014413,2,0.081,31003,5
E01014413,0,0,31003,6
E01014413,246,9.907,31003,7
E01014413,15,0.604,31003,8
E01014413,24,0.967,31003,9
E01014413,80,3.222,31003,10
E01014413,9,0.362,31003,11
E01014413,1499,60.371,31003,12
E01014447,343,17.219,16539,1
E01014447,0,0,16539,2
E01014447,4,0.201,16539,3
E01014447,24,1.205,16539,4
E01014447,5,0.251,16539,5
E01014447,10,0.502,16539,6
E01014447,533,26.757,16539,7
E01014447,29,1.456,16539,8
E01014447,14,0.703,16539,9
E01014447,51,2.56,16539,10
E01014447,11,0.552,16539,11
E01014447,968,48.594,16539,12
E01014413,583,23.48,31003,1
E01014413,2,0.081,31003,2
E01014413,7,0.282,31003,3
E01014413,16,0.644,31003,4
E01014413,2,0.081,31003,5
E01014413,0,0,31003,6
E01014413,246,9.907,31003,7
E01014413,15,0.604,31003,8
E01014413,24,0.967,31003,9
E01014413,80,3.222,31003,10
E01014413,9,0.362,31003,11
E01014413,1499,60.371,31003,12
E01014400,580,22.095,25118,1
E01014400,0,0,25118,2
E01014400,19,0.724,25118,3
E01014400,51,1.943,25118,4
E01014400,0,0,25118,5
E01014400,13,0.495,25118,6
E01014400,476,18.133,25118,7
E01014400,22,0.838,25118,8
E01014400,14,0.533,25118,9
E01014400,129,4.914,25118,10
E01014400,10,0.381,25118,11
E01014400,1311,49.943,25118,12
E01014472,218,11.62,22355,1
E01014472,0,0,22355,2
E01014472,1,0.053,22355,3
E01014472,10,0.533,22355,4
E01014472,0,0,22355,5
E01014472,5,0.267,22355,6
E01014472,540,28.785,22355,7
E01014472,37,1.972,22355,8
E01014472,12,0.64,22355,9
E01014472,101,5.384,22355,10
E01014472,4,0.213,22355,11
E01014472,948,50.533,22355,12
E01014440,355,13.749,28479,1
E01014440,0,0,28479,2
E01014440,2,0.077,28479,3
E01014440,46,1.782,28479,4
E01014440,0,0,28479,5
E01014440,8,0.31,28479,6
E01014440,860,33.308,28479,7
E01014440,48,1.859,28479,8
E01014440,9,0.349,28479,9
E01014440,47,1.82,28479,10
E01014440,9,0.349,28479,11
E01014440,1198,46.398,28479,12
E01014470,165,9.638,27412,1
E01014470,0,0,27412,2
E01014470,1,0.058,27412,3
E01014470,23,1.343,27412,4
E01014470,4,0.234,27412,5
E01014470,6,0.35,27412,6
E01014470,611,35.689,27412,7
E01014470,48,2.804,27412,8
E01014470,16,0.935,27412,9
E01014470,79,4.614,27412,10
E01014470,13,0.759,27412,11
E01014470,746,43.575,27412,12
E01014387,357,21.301,28318,1
E01014387,0,0,28318,2
E01014387,5,0.298,28318,3
E01014387,37,2.208,28318,4
E01014387,6,0.358,28318,5
E01014387,5,0.298,28318,6
E01014387,246,14.678,28318,7
E01014387,19,1.134,28318,8
E01014387,13,0.776,28318,9
E01014387,68,4.057,28318,10
E01014387,8,0.477,28318,11
E01014387,912,54.415,28318,12
E01014451,217,12.45,15177,1
E01014451,0,0,15177,2
E01014451,0,0,15177,3
E01014451,37,2.123,15177,4
E01014451,2,0.115,15177,5
E01014451,5,0.287,15177,6
E01014451,545,31.268,15177,7
E01014451,32,1.836,15177,8
E01014451,15,0.861,15177,9
E01014451,42,2.41,15177,10
E01014451,3,0.172,15177,11
E01014451,845,48.48,15177,12
E01014440,355,13.749,28479,1
E01014440,0,0,28479,2
E01014440,2,0.077,28479,3
E01014440,46,1.782,28479,4
E01014440,0,0,28479,5
E01014440,8,0.31,28479,6
E01014440,860,33.308,28479,7
E01014440,48,1.859,28479,8
E01014440,9,0.349,28479,9
E01014440,47,1.82,28479,10
E01014440,9,0.349,28479,11
E01014440,1198,46.398,28479,12
E01014424,280,12.844,30929,1
E01014424,0,0,30929,2
E01014424,0,0,30929,3
E01014424,22,1.009,30929,4
E01014424,0,0,30929,5
E01014424,5,0.229,30929,6
E01014424,608,27.89,30929,7
E01014424,41,1.881,30929,8
E01014424,17,0.78,30929,9
E01014424,68,3.119,30929,10
